id,title,creator
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p214,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p215,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p216,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p217,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p218,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p219,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p220,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p221,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p222,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p223,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p224,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p225,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p226,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p227,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p228,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p229,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p230,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p231,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p232,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p233,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p234,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p235,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p236,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p237,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p238,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p239,,
https://dl.ficlit.unibo.it/iiif/2/19428/manifest,"Raimondi, Giuseppe. Quaderno manoscritto, ""Caserma Scalo : 1930-1968""","Raimondi, Giuseppe"
https://dl.ficlit.unibo.it/iiif/2/19428/canvas/p1,,
https://dl.ficlit.unibo.it/iiif/2/19428/canvas/p2,,
https://dl.ficlit.unibo.it/iiif/2/19428/canvas/p3,,
https://dl.ficlit.unibo.it/iiif/2/19428/canvas/p4,,
https://dl.ficlit.unibo.it/iiif/2/19428/canvas/p5,,
https://dl.ficlit.unibo.it/iiif/2/19428/canvas/p6,,
https://dl.ficlit.unibo.it/iiif/2/19428/canvas/p7,,
https://dl.ficlit.unibo.it/iiif/2/19428/canvas/p8,,
https://dl.ficlit.unibo.it/iiif/2/19428/canvas/p9,,
https://dl.ficlit.unibo.it/iiif/2/19428/canvas/p10,,
https://dl.ficlit.unibo.it/iiif/2/19428/canvas/p11,,
https://dl.ficlit.unibo.it/iiif/2/19428/canvas/p12,,
https://dl.ficlit.unibo.it/iiif/2/19428/canvas/p13,,
https://dl.ficlit.unibo.it/iiif/2/19428/canvas/p14,,
https://dl.ficlit.unibo.it/iiif/2/19428/canvas/p15,,
https://dl.ficlit.unibo.it/iiif/2/19428/canvas/p16,,
https://dl.ficlit.unibo.it/iiif/2/19425/manifest,"Raimondi, Giuseppe. Quaderno manoscritto, ""La vecchia centrale termica. Aprile 965""","Raimondi, Giuseppe"
https://dl.ficlit.unibo.it/iiif/2/19425/canvas/p1,,
https://dl.ficlit.unibo.it/iiif/2/19425/canvas/p2,,
https://dl.ficlit.unibo.it/iiif/2/19425/canvas/p3,,
https://dl.ficlit.unibo.it/iiif/2/19425/canvas/p4,,
https://dl.ficlit.unibo.it/iiif/2/19425/canvas/p5,,
https://dl.ficlit.unibo.it/iiif/2/19425/canvas/p6,,
https://dl.ficlit.unibo.it/iiif/2/19425/canvas/p7,,
https://dl.ficlit.unibo.it/iiif/2/19425/canvas/p8,,
https://dl.ficlit.unibo.it/iiif/2/19425/canvas/p9,,
https://dl.ficlit.unibo.it/iiif/2/19425/canvas/p10,,
https://dl.ficlit.unibo.it/iiif/2/19425/canvas/p11,,
https://dl.ficlit.unibo.it/iiif/2/19425/canvas/p12,,
https://dl.ficlit.unibo.it/iiif/2/19425/canvas/p13,,
https://dl.ficlit.unibo.it/iiif/2/19425/canvas/p14,,
https://dl.ficlit.unibo.it/iiif/2/19425/canvas/p15,,
https://dl.ficlit.unibo.it/iiif/2/19425/canvas/p16,,
